0	0.00245720948926415	0.00266707492493565	0.00265843755277971	0.00263452734429563	0.00269835844889024	0.00269482120343637	0.00280545817606229	0.00280739487827422	0.0028987780587577	0.00281315784461509	0.00308174473977974	0.00315353757977639	0.00302823782669897	0.00294275786013221	0.00291241633264077	0.00292852073145523	0.00284853903664015	0.00284370784254159
0.0127165953042162	0.0024550109037005	0.00260449268638564	0.00265843755277971	0.00263452734429563	0.00269835844889024	0.00259952311039138	0.00265959715096825	0.00280739487827422	0.00291901033383445	0.00302849833094134	0.00306535964784811	0.00298565813186287	0.00288116541373332	0.00311146704743166	0.00291241633264077	0.00311499349824059	0.00306765742407401	0.00304950973602672
0.025433189637176	0.00245069392457494	0.00279052787827033	0.00281631277649952	0.00263452734429563	0.00269120345087105	0.00254863139305313	0.00260506830634355	0.00280739487827422	0.00303544505233511	0.00302955460189318	0.00332691895102107	0.00292828489550665	0.00290569865235689	0.00316912384937315	0.00291241633264077	0.00320849460426755	0.00306765742407401	0.0030624276128266
0.0381497820276232	0.00263272445278302	0.00284910276419359	0.00293574699074543	0.00267904379232319	0.00272805304826891	0.00266677889370716	0.00266839305145453	0.00291822215282179	0.00284705951444215	0.00302955460189318	0.00337296187372746	0.00292828489550665	0.00310358092935528	0.00316912384937315	0.00290228051385549	0.00328825090584681	0.00311816726163094	0.00311414337357516
0.0508663715043027	0.00280823941630189	0.0028324160935413	0.00293386527620978	0.00269966533858955	0.00275990880921838	0.00294072853044592	0.00297946055223328	0.00306882583366869	0.00301133216975696	0.00289169222091597	0.00329239059504223	0.00328532870552186	0.00322215756361926	0.00316912384937315	0.00312241178319357	0.00331038683339916	0.00325352438226447	0.00326561952257308
0.0635829570959607	0.00288803904350848	0.00279052787827033	0.00303821434603395	0.00275224515297939	0.00293606299175835	0.00294826647354734	0.00306199718789528	0.00310923354593911	0.00312579583760449	0.00309902810419379	0.00323325878814531	0.00336447884880594	0.00321248010087749	0.00317017467051246	0.00321308282916756	0.00332365758879503	0.00328677581150786	0.00333585739610842
0.0762995378313454	0.00301448865664387	0.00288097163896241	0.00303821434603395	0.0030509950909598	0.00309291352824925	0.0031551752187621	0.00302187501352703	0.0031032231184491	0.00322454931422809	0.00317952762421747	0.00348497823863517	0.00334295332398173	0.00319495217780288	0.00324345375365481	0.00318366139096069	0.00354785902890468	0.00337043409099173	0.00327274552963136
0.0890161127392068	0.00309904130275786	0.00305333833322456	0.00308610996690569	0.00319209582118913	0.00317163129141236	0.00327241580837226	0.00318286602525684	0.00309139956304778	0.00337630091846587	0.00341921508224574	0.0035671018650218	0.00353770120778577	0.00329436924151812	0.00338895593992437	0.00332173638642601	0.00361587490558985	0.00349188116498076	0.00334956405071171
0.101732680848298	0.0031439627206196	0.00319256025409909	0.00333225358506738	0.00329679579977897	0.00333932066861708	0.00339910341866961	0.00327311923186487	0.00323998436941825	0.00345714369610832	0.00362916380421668	0.00357771578092666	0.00364414585617914	0.00350624757345757	0.00350948919249412	0.00366151820362974	0.003788646958482	0.00358127644130202	0.00345310168636258
0.114449241187376	0.00324402119538405	0.00341358593778589	0.00344230478894034	0.00348681695694379	0.00347402928776775	0.00372130219602053	0.00340662778521849	0.00339353221785499	0.00359531254989064	0.00387851795825907	0.00379829005695449	0.00370264762919372	0.00388977198873176	0.00386821120033263	0.0038750793453448	0.00399798421731153	0.0038130753721675	0.00370984289801107
