0	0.00244625212235928	0.00266516443469166	0.00239229561528787	0.00251878588668546	0.00148000411579933	0.00170162844070202	0.00163053338489306	0.00172232735444564	0.00157761363042025	0.00166824818839658	0.00173256902707863	0.00174840802818863	0.00165110607326037	0.00173046515893228	0.00179765635032573	0.00171967713958354	0.0018081989393449	0.00186798950543696	0.00179256375233067	0.00186112786902722	0.00202766852110027	0.0018117853256136	0.00196783538859005	0.00205755067998261
0.0127165953042162	0.00244625212235928	0.00257891160145974	0.00242303788453155	0.00253264478912031	0.00151958030588493	0.0017250119358322	0.00164621292387501	0.00174613798282456	0.00168609946327367	0.00174111928890044	0.00173256902707863	0.00174891004522855	0.0018312101564664	0.0018219499287315	0.00179765635032573	0.00174779400263613	0.00183701285385806	0.00189635885543341	0.00184675436221594	0.00186112786902722	0.00202766852110027	0.00188983611193389	0.00196843572318642	0.00206678650392881
0.025433189637176	0.00257290252985898	0.00258529398809702	0.00251812668569142	0.00236380180317895	0.00167082111609585	0.00171679613061478	0.00173591781739727	0.00181141641502105	0.00174207048828926	0.00180575608115265	0.00181990026910746	0.00176098099247843	0.00185749433241792	0.00188375819554955	0.00190340084152136	0.00190898612527282	0.00189799353420156	0.00197179137292352	0.00200469292616609	0.00186537578038121	0.00192304704054733	0.00194740979039451	0.00196783538859005	0.00206661157839704
0.0381497820276232	0.00277339649223497	0.0026214536954968	0.00256317387352272	0.00242379152401251	0.00174830197998378	0.00170326134787266	0.0016607791962749	0.00178616581799727	0.00178396726468735	0.001880341598014	0.00183049034526033	0.00184696785667909	0.00188190618968152	0.00201689974846641	0.001986993712914	0.00202786793311348	0.00194364025816711	0.00191154350086945	0.002016634221372	0.00194404006277807	0.00200282778242872	0.00202747068299345	0.00196783538859005	0.00199582107768439
0.0508663715043027	0.00278325229604799	0.00279696815881439	0.00268637767709949	0.00273950494412765	0.00182580041602305	0.00179024190402722	0.00180938329255298	0.00185263591422288	0.00188270220709636	0.0019532926134686	0.00193922986803261	0.00191819348809004	0.00190684503195797	0.00199912792988884	0.00203412842721493	0.00206493289732295	0.00204056422149394	0.00189635885543341	0.00202447340591823	0.00209376885265563	0.00217712782463684	0.00205335670236208	0.00208311926317132	0.00212776256643047
0.0635829570959607	0.00280147563833098	0.00292128846863572	0.00270626058723116	0.00266343972698737	0.00196167910573991	0.00205702024809281	0.00200276503109776	0.00194527405549815	0.0020547469907998	0.00204595380131504	0.00200575399731192	0.0020062585464223	0.00193949874678084	0.00208123941427526	0.00215488650275352	0.0021380346501676	0.00213721812969891	0.00201595542104797	0.00203869578705452	0.00222082881099972	0.002244066780329	0.00220240866136305	0.00221381481216381	0.00228163356436845
0.0762995378313454	0.00273740765048924	0.00291787498326231	0.00282535267960092	0.00270318091972842	0.00204527474919472	0.00201552717621453	0.00204925896639374	0.00208358613667243	0.00214219271850351	0.00215149631781106	0.00212011619317637	0.00210985140931721	0.00210197443865018	0.00209731977731564	0.00215386148084792	0.0021185852238294	0.00224429014027279	0.0021458885418182	0.00217383543112789	0.00220894285406735	0.00223968110440881	0.0022376444416912	0.00221381481216381	0.0023383389109356
0.0890161127392068	0.00280830942434745	0.00288366194459052	0.00302056915026266	0.00285102193524405	0.00213014501793583	0.00210834792157268	0.00214106647736244	0.00221933733945213	0.00217139340893465	0.002295511044641	0.00220207666594438	0.00216886460560526	0.00217623354572332	0.00222800560434057	0.00226921079734457	0.00219808970350737	0.00226851205528984	0.00224554344282326	0.00227896378413769	0.00227832861008656	0.00231535228972273	0.00231133479131872	0.00234836810774839	0.00235391119255629
0.101732680848298	0.00316023174288671	0.00302391533354031	0.00320491402698854	0.0029330958104787	0.00225471126728921	0.0023625370940534	0.00221889989336673	0.00228728140168762	0.00231321847683274	0.00248584963871117	0.00235679378154168	0.00229660832651712	0.00238299750691023	0.00236374176511357	0.00232304649241384	0.00232564776726857	0.00240686867749259	0.00235685322204035	0.00235359243667427	0.00242059687721799	0.00248684606637057	0.00254982896091152	0.00250748678594009	0.00251087574248393
0.114449241187376	0.00337154571832399	0.00321872370830288	0.0033414762666149	0.00316744798055357	0.00243044436333615	0.00253232181647696	0.00241359760612316	0.00245419899059345	0.00257427081375265	0.00255049425514846	0.00257278824493249	0.00265016973027528	0.00255506815665791	0.00258044432396208	0.00253450024809933	0.00271906665312946	0.00263000926630867	0.00259216752022907	0.00241228345731895	0.00258898733504499	0.00267567697487688	0.00270182235973363	0.00264884730489817	0.00279249488769199
