0	0.00185412688121448	0.00163919727274472	0.00184835095379932	0.00170312109371803	0.00173174626669902	0.00181343544852953	0.00177595347443003	0.00181192382815575	0.00184119155611106	0.00186477068855965	0.00196873446219992	0.00185796924070668	0.00189352160922165	0.00201900908011091	0.00190493188017061	0.00201821794719849
0.0127165953042162	0.00191011787432901	0.00171983592644391	0.00190156047012829	0.00180903176546418	0.00181119169745582	0.00192010812197244	0.00177409822115315	0.00183980627899646	0.00194949694176465	0.0019164540235122	0.00196873446219992	0.00185796924070668	0.00189352160922165	0.00201900908011091	0.00190493188017061	0.00204760713191541
0.025433189637176	0.00202247774928954	0.00192029371925295	0.00197442882961965	0.00191325116792097	0.00185991841427309	0.00194451843016184	0.00181815640450841	0.00191584661580065	0.00194949694176465	0.00189540612101352	0.00196873446219992	0.00195747461759958	0.00197198399301682	0.00199164338888429	0.0019950868410738	0.00205200575680818
0.0381497820276232	0.00210930216027729	0.00203981039288681	0.00203657319196166	0.00199272191148987	0.00194293591292163	0.00206902658701636	0.00190425377631362	0.00197020908378534	0.00196335319929541	0.00186477068855965	0.00196984637731434	0.00204614615096228	0.00207712475807254	0.00214146748997282	0.0020235671290502	0.00198118978706297
0.0508663715043027	0.00215243407494571	0.00213725601412332	0.00203657319196166	0.00203288520317095	0.00205650930588517	0.00206592429906265	0.00205741299539649	0.00195067480886068	0.00205479576204427	0.00195991512498534	0.00208179522217717	0.00208204681128333	0.00218519126422745	0.00225653956012395	0.00216182507426071	0.00209984060796432
0.0635829570959607	0.00223703502949243	0.0021707991022682	0.00210715546341999	0.00212941870464153	0.00213130833780878	0.00213253643315999	0.00216028854672085	0.00212455273500469	0.00215937307784596	0.00220476706741202	0.00230021785532144	0.00219953590651906	0.00225927078895334	0.00226674014959227	0.00224739834298673	0.00222408423509837
0.0762995378313454	0.00225853024183653	0.00223714969701196	0.00216518724983392	0.00221355072550144	0.00217007885343313	0.00219711582608101	0.00218629929357596	0.00213167509194795	0.00223563826827436	0.00239705697008954	0.00242894560614357	0.00231219084922734	0.00238206804527759	0.00234191882056966	0.00236347977340957	0.00238001567438115
0.0890161127392068	0.00234969937650367	0.00230624071237313	0.0022401957056781	0.00224405015875204	0.00234024420986039	0.00225804300786514	0.00228300359625335	0.00220696592394474	0.0022896146815774	0.00239438183028931	0.00255460754425922	0.00238766631213205	0.00255872925541229	0.00248373395663116	0.00246343530980213	0.00254056745938924
0.101732680848298	0.0025558146448771	0.00243144076185191	0.00240952927103209	0.00226651914493734	0.00243304482229628	0.00229036484142854	0.00246936969831072	0.00242493025935159	0.00244845087822433	0.00245140852279541	0.00264122853576811	0.00251355358472686	0.00264467243859676	0.00268811741166672	0.00256272555562945	0.00272789720346288
0.114449241187376	0.00277397376942362	0.00261482406024678	0.00269399544112233	0.00261396541888266	0.00259596578548067	0.00256734126829089	0.00261793952456852	0.00258876408332344	0.00264320966370708	0.00258024748419276	0.00276246316116019	0.0026589828795542	0.00275215799291936	0.00280697473080079	0.00270107268053887	0.00277851660457639
0.127165792785199	0.00298102109217352	0.00302147345998258	0.0029928074011638	0.00294142916367561	0.00281826935371032	0.00285239839116147	0.00280444078045393	0.0028109152253636	0.00290325456018863	0.00279275369386166	0.00300752195333146	0.00288237191142573	0.00301456159064412	0.0031189509616916	0.0031038338151549	0.00299010677233916
0.139882334670532	0.00334883584123243	0.00329590459844637	0.00331949890948968	0.00326478770747615	0.00311849933755869	0.00318973869630376	0.00323142992151143	0.00318407825377472	0.00315291917312368	0.00319199577733992	0.0032123854979389	0.0032393692252583	0.00333068749629984	0.00339625944952454	0.00348737343019332	0.00330605205143152
0.152598865872143	0.00380479359196094	0.0036547675063229	0.00363966445379766	0.00371743818912166	0.00363736210506122	0.00355185729336527	0.00359765951035938	0.00358844750562457	0.00350939220436446	0.00366745368078866	0.00371003457366016	0.00368588191887769	0.00373625478945438	0.00377086337137872	0.00386841037111604	0.0037375265561117
0.165315385418806	0.00439051971659215	0.00421098928590016	0.00420476982619083	0.00419757988202727	0.00424742808247261	0.00414976925277231	0.0041616236460719	0.00432277755854855	0.00427051855485708	0.00421412899158822	0.00430529822515921	0.00436630167138611	0.00436862771152733	0.004473287283206	0.00436843536512403	0.00433242743393038
0.178031892339299	0.0051769206332378	0.00510351246522231	0.00505064933880486	0.00508365531890495	0.004895928017128	0.00508927221491841	0.00493442964090627	0.00510147488365148	0.00501881834596818	0.00511940308098867	0.00519783794100308	0.00523839491258993	0.00514250651252801	0.00518538103371965	0.00518390635151175	0.00530331505367824
0.190748385662407	0.00668495072296685	0.00659902624695226	0.00654263863930488	0.00655655146295147	0.0064478397557505	0.00663218234107317	0.00649020740634382	0.00655971469599285	0.0066234544712126	0.00663582365633561	0.00667154502929673	0.00657711106116363	0.00680716612669372	0.00642060095553334	0.00655994817433041	0.00677114156123512
0.203464864416921	0.00965326715131744	0.00960647084074227	0.00952720367368308	0.00960872992624313	0.00951291660263754	0.00960573830790506	0.00960394110058519	0.00936110529752042	0.00951820707160608	0.00982884922422973	0.0097387952527499	0.00956204199946116	0.0099223165497667	0.00990658373327937	0.00987343551535856	0.00950097830969927
