0	0.00170181764828749	0.0018017512489225	0.00173528916136347	0.00160110430617461	0.00168689217248603	0.0015828801909465	0.00166978506792387	0.00170499002230946	0.00164015046005725	0.00172843150430918	0.00169633067997718	0.0016185279476455	0.0017139047326627	0.00190991055825287	0.00196054593376386	0.00201639868405313	0.00212150577377675	0.0023620554271338	0.00225456631264317	0.00226997011294275
0.0127165953042162	0.00177352297185309	0.001724605960179	0.00176199233397166	0.00177526569860789	0.00176036254890016	0.00175554213570724	0.00178624573197936	0.00172981799828485	0.00174265986381082	0.00184831070594787	0.00169765874628183	0.00168389547001893	0.0017139047326627	0.00186033855415191	0.00196054593376386	0.00206916123353812	0.00219440665464971	0.00232612199716951	0.00216592556048724	0.00230675464674871
0.025433189637176	0.00177005329470188	0.00170878640714052	0.00183736499438485	0.00180124234444644	0.00178612112380874	0.001865512926077	0.0018986621219063	0.00183157199818396	0.00185021380859965	0.00188197491854964	0.00177446600369692	0.00171968594437334	0.00181098003866986	0.00190584002527297	0.00207519184932371	0.0022645669308387	0.00223531461887627	0.00230109279110164	0.00242556466537408	0.00247452733256397
0.0381497820276232	0.00197014219982282	0.00178770069947631	0.001925908567512	0.00188852859533401	0.00188595026591726	0.00189551032755387	0.00183620203210545	0.00193394146173904	0.0019016951700831	0.00194312691108965	0.00190357535132572	0.00173323964567813	0.00181596216339741	0.00184415739993645	0.00231418728666816	0.00231097187936761	0.00232822218596865	0.00234174129718099	0.00236312899081917	0.00244072775849065
0.0508663715043027	0.00206795847371519	0.0019427624793028	0.00201496672882922	0.00198073509398948	0.00196656018246699	0.00197774606442876	0.00186902542777828	0.00193234668868314	0.00194767867131798	0.00198173612450516	0.00200977290815597	0.00193768878623708	0.00185811131418517	0.00201694338825143	0.00238244787875179	0.00247663804089882	0.00246479398510348	0.00251690744912278	0.00238045411303919	0.00246133923875604
0.0635829570959607	0.00219517372770952	0.00213176661583321	0.00201373545499594	0.00207815669693559	0.0020675344117226	0.00202968198200827	0.00198622119275865	0.00202279192367296	0.00200115932076847	0.00204762680166628	0.0020143926824729	0.00211639987413089	0.0020561031106806	0.00222691084206241	0.00236447665300467	0.00251605269814767	0.00254832034992198	0.00256567901942283	0.0025735143059266	0.00255292036075321
0.0762995378313454	0.00226360573633363	0.00217287222504285	0.00203294552442689	0.00210038734533409	0.00209848858969161	0.00209640377207049	0.00208911780252631	0.00205307300812494	0.00208351477505212	0.0021193505405763	0.00206399647060422	0.00212750915128388	0.00212564397033482	0.00227166156070163	0.00237344953556791	0.00251948567602009	0.00259954875387605	0.00252620168482973	0.00258305813029994	0.0026339861336586
0.0890161127392068	0.00236967111202946	0.00231327101628176	0.00223559388643897	0.00216454411679792	0.0021627032308074	0.00214833651230105	0.0021860748403246	0.00208728892655525	0.00223312674058057	0.00221729617540636	0.0021998595859312	0.00215577406921319	0.00216419458597577	0.00234001514862308	0.00260297184818728	0.00268064011886731	0.00263136155851419	0.00264974196722804	0.0028639413341269	0.00282597280427114
0.101732680848298	0.00242353660154511	0.00245157341219659	0.00239648395960478	0.00242061922087233	0.00235782720020624	0.00234799020898152	0.00236485328439137	0.00221052693963344	0.00231883989722716	0.00233203956570269	0.00238261882444111	0.00239331204387336	0.00226497246316751	0.00243745149894882	0.00269738966577715	0.00280709391655018	0.00278996130860381	0.00289709363956684	0.00301262013812078	0.00300501586235052
0.114449241187376	0.0026229330127512	0.00261487144105957	0.00260028184122524	0.00261467313967553	0.00260085197252345	0.0025991045736731	0.00252089425946544	0.00244278540197817	0.00255141845304839	0.00247257187159793	0.00268709618291594	0.00256655998613467	0.00251431602040916	0.0026086008144763	0.00287953685450104	0.00298960135495812	0.00303701945954088	0.00309510317541462	0.00317869955525073	0.00309917678818675
0.127165792785199	0.00281821772662666	0.00284144752344638	0.00275304728194838	0.0028662891535966	0.00292435615491588	0.00286997963588898	0.00267793905956335	0.00264730363525679	0.00280672406422036	0.00279760124762215	0.00287039158584623	0.00269897795053071	0.00274796748676627	0.00285226450307262	0.0030750217503257	0.00324725421820783	0.00329099070461548	0.00342408111842164	0.00344667084004042	0.00336649175035711
