0	0.00212620407553147	0.00232759608131964	0.00219657448449403	0.0021755692637573	0.0021500331211499	0.00199142775475247	0.002075124198701	0.00219208759865979	0.00233465673810442	0.00243903691357785	0.0023767332173577
0.0127165953042162	0.00225265536240362	0.00232577379397736	0.00223059099720136	0.0021755692637573	0.00231978694208863	0.00216220546775007	0.00231416276608845	0.00233639616173734	0.00244958390175908	0.0024941296093105	0.00234204377403007
0.025433189637176	0.00227807579521229	0.00224325426506883	0.00231968858985432	0.00219692198026498	0.00231638013420089	0.00235137716221536	0.0023096692828245	0.00221672511577347	0.00233465673810442	0.00231272843368958	0.00237045101800643
0.0381497820276232	0.00229842439830629	0.0021521582744453	0.00233702330352696	0.00225054776062125	0.00241280965642185	0.00233582512765544	0.00225750069973129	0.00223962743225959	0.00231380273341139	0.00231506224533491	0.00243312098754265
0.0508663715043027	0.00250424042545407	0.00239472237503616	0.00237000293452645	0.00233876173822664	0.0024067218511877	0.00226674158889846	0.0022186376241659	0.00234028694282827	0.00249140030717938	0.00236687642531977	0.00253630044038944
0.0635829570959607	0.00271535053541366	0.00255183491380073	0.00237000293452645	0.00245919396973807	0.00245567672084538	0.00233450662927201	0.00237054137279949	0.0026170107908426	0.00269918525790401	0.00255939653563279	0.00252526401711212
0.0762995378313454	0.00273369095425475	0.00267381061863921	0.00247651004873744	0.00254038756493026	0.00253177991306133	0.00252700408592551	0.0024901490384412	0.0026831805736189	0.00264192336454602	0.00266555030390111	0.00270547380489582
0.0890161127392068	0.00278785520965951	0.00276798663639875	0.00260636276179395	0.00257486241514103	0.0026265229647272	0.00258774711095221	0.00259098474398968	0.00273495705579863	0.00263607031491635	0.00280284637276242	0.00276037675883847
0.101732680848298	0.00283108528311986	0.00290858808647542	0.00277944064987608	0.00274155792819679	0.00285656894987522	0.0026494855067108	0.00274261768919599	0.00293049925321358	0.00278572843347245	0.00295135529515542	0.00290548738780686
0.114449241187376	0.00298064420835827	0.00314828108763215	0.0028854350276476	0.00284518206036442	0.00295323343365567	0.00294343596085521	0.00291366575268502	0.00315811027480484	0.00322882670493528	0.00316079329697929	0.00310126879846374
0.127165792785199	0.00339859822033813	0.00334811521866612	0.0032846021479806	0.00312421934125547	0.00326304566823576	0.00323699364808309	0.00328708040965389	0.00338037170030274	0.00354980418624194	0.0033908670170725	0.00331126442155218
0.139882334670532	0.00368457586385337	0.00367827657288272	0.00351071401903119	0.00353260770453764	0.00351777937469839	0.00348126406907875	0.00366272970066699	0.00361935525229865	0.00379691253896881	0.00366151800079116	0.00353803447693735
0.152598865872143	0.00421742168873102	0.00412637561152079	0.0039109510778494	0.00405383378502326	0.00393004924276784	0.00385255157979157	0.00399939889438521	0.00391024316534332	0.00426846727381095	0.00416140776595676	0.00403524572562056
0.165315385418806	0.00480767868883896	0.00462931087375065	0.00454606047983866	0.00452200018389624	0.00453177362321576	0.00443090795591365	0.00455466891390438	0.00461127392644306	0.00484515612439114	0.00473942022181969	0.00439293457862823
0.178031892339299	0.00560148323477477	0.00542608178568512	0.00538574304088358	0.0052862551885989	0.00523758933738571	0.0053635702735338	0.00549223258615775	0.00540197967266545	0.00567472249366533	0.00554120492102276	0.00569241544764572
0.190748385662407	0.00705062672530484	0.00691799736302542	0.00691756540352352	0.0067621604647245	0.00692081666717426	0.00681730660803257	0.00701142182606046	0.00683789221360112	0.00697695545853606	0.00681726570614497	0.00702819571526423
0.203464864416921	0.00992116457583961	0.00991455661350116	0.0098927818276988	0.00969970396881811	0.00979889109982565	0.00983947231306292	0.00992570629195534	0.00988158461213193	0.0101133135427741	0.00999438835951142	0.0100415566491293
0.216181327631639	0.0170183349402953	0.0170615565673658	0.0168887111181445	0.0167607284010214	0.0170022996312251	0.016792736862623	0.0167051107525146	0.017064069449764	0.0168261007477137	0.0174409787853692	0.0167407981889151
0.228897774335366	0.0324319877574385	0.0321371793260199	0.0320057279958692	0.0321944106125133	0.0317834637332801	0.0318298277707888	0.0317395030813264	0.0319521858146751	0.0323493703714325	0.0324890870442096	0.032209213611886
0.241614203556914	0.0856691077025293	0.0839848044449713	0.0831882325395473	0.0834487120909043	0.0827907174771759	0.08266107867922	0.0830625173628775	0.0831475438906329	0.0846971048739675	0.0849161948092301	0.0847841137422534
0.254330614325106	0.850834174353598	0.846297487277399	0.845487542487443	0.845045279688046	0.841642828540283	0.841510444606126	0.843894827717188	0.843789740375562	0.851132420748511	0.851356851571306	0.848749822099483
0.267047005668769	1	1	1	1	1	1	1	1	1	1	1
0.279763376616743	0.916131061008388	0.920824819072432	0.91625390029012	0.913263946777044	0.919743892739785	0.916225151853578	0.92133733936192	0.921444798555762	0.912640162802921	0.917119396475564	0.91338892269913
0.292479726197876	0.816530653370206	0.810869131358254	0.810056576078473	0.810207206538799	0.813268442482733	0.811753861103017	0.814567559163785	0.814639153646698	0.809520216101794	0.814302991860927	0.810625096199879
0.305196053441026	0.723215365470369	0.726598655042832	0.722046304840297	0.718881428757192	0.727006115011268	0.722387790259991	0.72903792647502	0.730278556518077	0.720735997573072	0.726271363424878	0.721627913375711
0.317912357375061	0.644850648745923	0.644799479003677	0.642624265145269	0.646002641918346	0.646655156073569	0.648183952738593	0.649278935477985	0.651275140485894	0.643403100989415	0.647151644316719	0.645211804300907
0.330628637028861	0.573849498414679	0.575447577068505	0.574245971308572	0.576291376451918	0.576537006423983	0.577188307164051	0.580072319561736	0.582416671914174	0.575504141642517	0.576064346332092	0.577041922468674
0.343344891431316	0.510059033408122	0.514463981592991	0.513062548715386	0.516030097216523	0.515226471662271	0.513709371269115	0.519771079566898	0.520819062986917	0.513584056468924	0.516477118570847	0.516622739302178
0.356061119611329	0.46415332161785	0.466432521844868	0.463734511164805	0.467199403609188	0.469747632104106	0.466956970066903	0.471134034817715	0.469830809898918	0.468364016029097	0.466078676470685	0.464491839790363
0.368777320597814	0.41891767330931	0.420428832481525	0.420431243126542	0.422981776690746	0.423985060042042	0.422134958998751	0.422573289990206	0.425939502106677	0.419231112001419	0.422182415513312	0.421477215451061
0.381493493419698	0.380219384435797	0.380389649854889	0.38118027375756	0.382588787139292	0.382649839039141	0.38275573773816	0.384466365571922	0.385955170524553	0.381850051009657	0.382638799430116	0.380745470958519
0.394209637105923	0.346205424673083	0.346697543378748	0.348651501182127	0.348236517344474	0.34830805447646	0.349707830929913	0.349157093471706	0.350357357822834	0.348529470679822	0.349276599012957	0.346826407112565
0.406925750685441	0.31678586688704	0.318136831768113	0.320204618128556	0.320146107928331	0.322954644742379	0.322568712415318	0.32210426121626	0.323225469199719	0.318632898653534	0.319781173395902	0.32003095263433
0.419641833187222	0.288494933095816	0.292299475054361	0.294011746309877	0.292732849153499	0.297094910003748	0.294846870925369	0.294703949500261	0.296205144856385	0.291651716696906	0.293905063293501	0.290499814776479
0.432357883640247	0.267000511114106	0.271550819573585	0.270202016694178	0.270467846427613	0.272812886181187	0.272273974581914	0.272027908516737	0.27239197302434	0.267685334439811	0.269102604666104	0.268934127345688
0.445073901073514	0.247668507892141	0.249490329253287	0.250142431789878	0.248624930952465	0.251712630137294	0.251524126407357	0.250361769678401	0.250670703970801	0.247716304672645	0.24720636317076	0.246715891862883
0.457789884516035	0.229537547753462	0.23335814570251	0.231011641931073	0.231457333124636	0.232157794920716	0.233278263708534	0.23217985310556	0.232961842791878	0.228449109276903	0.22784537627404	0.226999474532949
0.47050583299684	0.213984398693439	0.216056036073482	0.215699415083458	0.216753236460483	0.215486771712102	0.216830536182715	0.216764321980467	0.217106885010021	0.211680951659891	0.211983309306381	0.211720995689424
0.483221745544974	0.199651556912126	0.200744041279356	0.202039444351493	0.202478275248819	0.20108419241148	0.201380608954249	0.20144376883404	0.201711881594552	0.197090883225712	0.19778707122635	0.196710072136456
0.495937621189498	0.186551186041384	0.187208937955092	0.188231296342018	0.18729586500593	0.188414276025845	0.18861121008856	0.188682186877664	0.187530365132908	0.184695614664116	0.183389623001336	0.18295958943021
0.508653458959491	0.174692167954614	0.176308968676217	0.17696851531879	0.176135480336448	0.176045548466371	0.17682886695241	0.176582839816989	0.175096702512672	0.172239073925948	0.171426168293713	0.170827176425591
0.52136925788405	0.163028813832852	0.16509595254624	0.166395723154396	0.165655291884696	0.165487836095268	0.165402054946766	0.165603601865973	0.164750414005979	0.160645088618687	0.159725355724046	0.160195317167749
0.534085016992289	0.154914131526993	0.155276992265043	0.154872546508437	0.155650137833506	0.155348278254412	0.155044856210128	0.155452606497508	0.155091758449719	0.150663826498497	0.150106644743025	0.149946508889394
