0	0.00228207019544101	0.00244246650330815	0.00224037637030224	0.0019908124547489	0.00226976457940538	0.00224537810062595	0.002289147144856	0.00234895347989185	0.00226333890276056	0.00245052374617848	0.00235988788700765	0.00225409908168299	0.00240440114397954	0.00241990635939169
0.0127165953042162	0.00228207019544101	0.00244246650330815	0.00227768546896705	0.00199155995541636	0.00238167783671591	0.00246233867238003	0.00232726842564516	0.00236187792784668	0.00235764472640761	0.00240778639647955	0.00250023700194927	0.00238490056493298	0.00240440114397954	0.00241990635939169
0.025433189637176	0.00230076067101542	0.00239420521183707	0.00229353833649165	0.00223799936980573	0.00247483636694801	0.00247737128706613	0.00233985927908867	0.00243389207819309	0.00238346556735527	0.0024957973949785	0.0025284513075082	0.00260438177871681	0.00240440114397954	0.00253062278109824
0.0381497820276232	0.00243420820847041	0.00240975063685136	0.00243287794755524	0.00240570360792651	0.00244054082179859	0.00247737128706613	0.00237859280498876	0.00250874772763566	0.00237627660259058	0.00257773641366179	0.00257099836400009	0.00271546388760809	0.00253551615054402	0.00259275681363395
0.0508663715043027	0.00251166184134786	0.00257319754435257	0.00256885502906779	0.00271777708211023	0.00238400252766952	0.0025514186229806	0.00250753720225373	0.00248388264425926	0.00247061403814868	0.00262397346192064	0.00269701472800874	0.00272316409747266	0.00259229922003783	0.0025440516928306
0.0635829570959607	0.00252126229607115	0.0025806970701719	0.0025973429645611	0.00271359996330607	0.00252957322745193	0.00256761927026164	0.00258064771822661	0.002445467387878	0.0026462798040431	0.00267231737278981	0.00286557814850929	0.00275545976583867	0.00269188148685154	0.00265887291473393
0.0762995378313454	0.00264131258764259	0.00259946381499613	0.0025973429645611	0.00274802630144283	0.00262079982477125	0.00272525572987653	0.00260595312219931	0.00254858326934753	0.00277799101117436	0.00278408730908549	0.00292749756271853	0.0028665936453879	0.00272397827729897	0.00277064976505327
0.0890161127392068	0.00273830134361797	0.00276694110668736	0.00277763747602883	0.00277859047923463	0.00277504730472565	0.00284492683195763	0.00264487122492675	0.00278684357423434	0.00279989648066088	0.00283791461546865	0.00294732615933015	0.00290421218987464	0.00289777477161303	0.00290923658291378
0.101732680848298	0.00286880523466865	0.00295972526737741	0.00294614408111561	0.00298571070445674	0.00293072580890923	0.00302759351662895	0.00286464328302292	0.00300577500730645	0.00293718904209867	0.00300060724868798	0.00300519283724319	0.00305138090411821	0.00304793266163872	0.00317527451159341
0.114449241187376	0.00319930003056017	0.00311787339545812	0.00305609244125466	0.00303051549328835	0.00315751128939054	0.00323337109283173	0.00315495260707513	0.00316627331633976	0.00309372724535943	0.00314351174564135	0.00322085657248066	0.00324338413050814	0.00315012830976482	0.00346858747910729
0.127165792785199	0.00341565081035182	0.00332616887178051	0.00321014064459927	0.00323373169670139	0.0034438018527374	0.00343084769894345	0.00337089891811487	0.00339264811939996	0.00341592657167307	0.00338283529172078	0.00348815842286904	0.00348939147426871	0.00344807127900826	0.0036884419124179
0.139882334670532	0.00358878414658119	0.00366362697108549	0.00355654565374762	0.00363917373622864	0.00372477616805171	0.00373528421588327	0.00361574187259722	0.00370975777724886	0.00370548098373168	0.00370763793387228	0.00381264821462314	0.00378545478395112	0.00372630880192076	0.00390627930055644
0.152598865872143	0.00408826180841308	0.00409881517325753	0.00416355157079936	0.00407232501941119	0.00419592806404184	0.00410641799214015	0.00418229642269594	0.00418467740627364	0.00409012658940913	0.00422790789387639	0.00423120526037176	0.00416637621914388	0.00429306365073465	0.00413991119385285
0.165315385418806	0.00461315613199074	0.00464534369700908	0.00475096054247886	0.00466192864303318	0.00467758011335174	0.00473584089918972	0.00487257051660404	0.00480836345896814	0.00470754367112883	0.00479988235200493	0.00467203299443463	0.00478795817804041	0.00480657660233798	0.00483182140814588
0.178031892339299	0.00539523310416823	0.00539278745226481	0.00544619517014101	0.00540580388983326	0.00543825235551526	0.00544972644523194	0.00560883113797426	0.00554300976795648	0.00545060982216658	0.00565115364869321	0.00575813308725238	0.00556498304000767	0.00569363695745342	0.005723144579769
0.190748385662407	0.00691135264181132	0.00673724286775619	0.00705092331831885	0.00692748449634391	0.00695858943903677	0.0069115367407805	0.0067036017111168	0.00705708984008538	0.00721838376614199	0.00709746211324725	0.00724479818841172	0.0069723585810093	0.00713349817734519	0.00723565976221372
